Date, Close/Last, Volume, Open, High, Low
02/21/2013, 393.2927, 0, 394.7088, 394.7088, 391.7663
02/20/2013, 396.7278, 0, 397.932, 399.0527, 396.5589
02/19/2013, 398.2885, 0, 395.0033, 398.2885, 395.0033
02/15/2013, 393.6539, 0, 392.8239, 394.8242, 392.4871
02/14/2013, 392.1979, 0, 390.9348, 392.8249, 390.2466
02/13/2013, 392.7493, 0, 393.1812, 393.5186, 391.8309
02/12/2013, 393.0277, 0, 392.1395, 393.8471, 391.8925
02/11/2013, 391.763, 0, 394.3886, 394.3886, 390.406
02/08/2013, 394.3886, 0, 392.548, 394.7975, 392.3694
02/07/2013, 392.2276, 0, 393.658, 393.8989, 390.4878
02/06/2013, 396.3629, 0, 394.6223, 396.3629, 394.1754
02/05/2013, 395.5142, 0, 393.7339, 396.7217, 393.7339
02/04/2013, 392.739, 0, 395.7494, 395.7494, 392.5969
02/01/2013, 397.1901, 0, 396.7689, 398.3505, 395.5847
01/31/2013, 394.995, 0, 395.4821, 397.0024, 394.8792
01/30/2013, 397.0349, 0, 397.1317, 398.1176, 396.6537
01/29/2013, 397.2425, 0, 392.8989, 397.9271, 392.8989
01/28/2013, 392.2132, 0, 394.1621, 394.3284, 392.1533
01/25/2013, 394.2968, 0, 391.62, 394.2968, 391.62
01/24/2013, 391.4576, 0, 390.0034, 392.514, 390.0034
01/23/2013, 389.0673, 0, 389.6618, 390.3103, 387.9398
01/22/2013, 387.5496, 0, 387.0492, 387.5827, 385.0569
